Hybridization REF	TCGA-BA-5152-01	TCGA-BA-6869-01	TCGA-BA-A6DL-01	TCGA-BB-4227-01	TCGA-BB-7864-01	TCGA-CN-4725-01	TCGA-CN-4727-01	TCGA-CN-4730-01	TCGA-CN-4731-01	TCGA-CN-4736-01	TCGA-CN-4739-01	TCGA-CN-6988-01	TCGA-CN-A49C-01	TCGA-CN-A63W-01	TCGA-CN-A641-01	TCGA-CQ-5327-01	TCGA-CQ-6227-01	TCGA-CQ-7065-01	TCGA-CQ-7069-01	TCGA-CQ-A4C9-01	TCGA-CR-5247-01	TCGA-CR-6477-01	TCGA-CR-6480-01	TCGA-CR-7364-01	TCGA-CR-7365-01	TCGA-CR-7369-01	TCGA-CR-7385-01	TCGA-CV-6933-11	TCGA-CV-6934-11	TCGA-CV-6935-11	TCGA-CV-6936-11	TCGA-CV-6938-11	TCGA-CV-6939-11	TCGA-CV-6943-11	TCGA-CV-6952-01	TCGA-CV-6955-11	TCGA-CV-6956-01	TCGA-CV-6956-11	TCGA-CV-6959-11	TCGA-CV-6960-11	TCGA-CV-6961-11	TCGA-CV-6962-11	TCGA-CV-7089-01	TCGA-CV-7091-11	TCGA-CV-7095-01	TCGA-CV-7097-11	TCGA-CV-7101-11	TCGA-CV-7103-11	TCGA-CV-7177-11	TCGA-CV-7178-11	TCGA-CV-7183-11	TCGA-CV-7235-11	TCGA-CV-7238-11	TCGA-CV-7242-01	TCGA-CV-7242-11	TCGA-CV-7245-11	TCGA-CV-7250-01	TCGA-CV-7250-11	TCGA-CV-7252-11	TCGA-CV-7253-01	TCGA-CV-7255-01	TCGA-CV-7255-11	TCGA-CV-7261-11	TCGA-CV-7406-11	TCGA-CV-7409-01	TCGA-CV-7416-11	TCGA-CV-7423-11	TCGA-CV-7424-11	TCGA-CV-7425-11	TCGA-CV-7432-11	TCGA-CV-7434-11	TCGA-CV-7437-11	TCGA-CV-7438-11	TCGA-CV-7440-11	TCGA-CV-7568-01	TCGA-CV-A45R-01	TCGA-CX-7086-01	TCGA-D6-A6EO-01	TCGA-F7-7848-01	TCGA-H7-A6C4-01	TCGA-H7-A6C4-11	TCGA-H7-A6C5-11	TCGA-HD-7917-01	TCGA-HD-8224-01	TCGA-HD-8635-11	TCGA-HD-A6HZ-11	TCGA-HD-A6I0-11	TCGA-IQ-7632-01	TCGA-P3-A5QF-01	TCGA-P3-A6T8-01	TCGA-TN-A7HJ-01	TCGA-UF-A719-01	TCGA-UF-A71D-01	TCGA-WA-A7GZ-11
963	954.6142	217.0004	141.1765	174.6876	86.3098	123.9081	164.0433	116.4642	209.8194	1558.0725	789.497	67.9365	342.0244	159.7365	214.227	1151.0273	330.5943	26.0274	159.9506	272.8674	104.8768	1049.8846	273.0871	428.3763	246.4151	382.1438	1245.4313	289.3003	243.5384	319.122	664.0212	417.5911	183.8682	347.9816	373.5759	613.2977	31.2783	363.4765	476.0033	278.9445	151.8566	214.6379	290.101	260.0473	236.6183	1136.4119	117.6015	275.9412	163.9106	261.7284	228.3654	1784.8245	376.0271	764.7159	584.0657	408.0136	347.5321	883.0596	350.0248	50.1934	57.8366	366.2327	211.8826	230.9859	571.4703	206.5751	385.0476	186.4333	696.1637	593.8334	458.4892	365.3255	709.0164	215.2146	225.6665	451.8768	224.9727	105.5944	803.7851	453.5873	389.1658	336.8897	107.3232	335.4991	660.092	154.4209	927.5809	112.2673	375.7576	116.9339	245.9206	166.5536	237.3817	142.4904
1604	1651.7398	3796.0768	3022.8635	2808.8581	2852.2633	1209.9644	1387.6531	1759.1119	3067.1607	673.8056	2787.9003	1654.9206	3675.2818	1668.9996	4922.6974	936.2009	1800.718	1871.6895	5028.6903	1331.4491	4163.6078	466.5261	3182.3879	1753.1066	1318.8679	2516.6652	2680.7857	8556.0088	5344.0116	1479.5272	5723.1041	2564.1838	1404.1631	1988.2473	2724.6306	2022.4026	1882.1396	6540.2316	872.8041	920.3016	7850.8024	1550.8073	3088.4848	1308.1166	544.222	2547.7707	1558.2205	933.8843	1473.5309	1393.8272	1995.1923	3145.7154	1497.825	3060.8488	1026.3641	4721.1891	4498.535	1841.9183	4481.408	3647.3838	2210.0668	5949.601	837.151	7580.8451	720.5	5475.4661	1533.3496	1519.4748	695.1407	3620.5656	4355.647	834.5477	1045.9927	5882.3147	1622.1327	778.1521	2077.9032	2302.8164	1486.2232	1926.0952	1349.5125	5453.4957	2992.8451	1057.8854	2359.6318	1088.4184	2010.7858	5274.3702	2626.5734	1507.2073	1853.9641	4948.4396	4791.7981	1251.6046
965	845.0832	785.0429	760.0444	415.1924	534.0189	492.0738	415.3846	511.1018	318.666	293.2455	425.0865	380.9524	764.659	935.3643	1016.0362	279.7068	510.8895	662.5571	890.7817	531.3464	396.4342	289.471	303.7599	298.075	246.0377	913.375	502.1349	171.321	135.0564	214.4365	322.7513	229.794	131.83	347.4706	501.9393	284.8628	455.5757	315.99	306.565	309.1007	544.6102	209.9971	461.4141	136.3278	324.4299	396.4968	286.2669	267.6768	359.8544	251.2346	887.6202	375.6134	308.8449	255.4568	403.6697	236.9111	524.6788	317.8148	496.7774	488.3592	338.8351	421.2516	272.0115	429.2958	381.4858	578.0177	463.7185	314.6608	355.4987	267.0519	274.8691	404.4554	370.674	524.7074	684.129	863.8114	436.8402	560.5096	465.7204	587.6825	299.0249	255.5542	433.5017	340.2245	449.0467	373.599	327.4268	635.816	849.4172	459.6524	479.3143	373.4735	390.3785	250.3209
8832	61.4221	10.6253	4.8835	25.733	6.2437	12.6173	2.878	10.0545	13.8953	285.0082	94.7396	4.127	17.3062	6.1754	13.5691	114.8624	19.1464	1.3699	9.7531	21.5827	6.817	177.0551	48.8127	42.5821	35.4717	59.2923	154.398	26.9846	11.6491	26.5935	94.3563	52.2979	39.8959	39.8569	44.7779	102.3533	1.8132	22.2776	77.2323	24.2326	5.4888	23.5908	18.1818	28.3688	33.1266	83.3333	12.3791	33.517	14.5606	29.0123	8.4135	209.8905	36.7327	83.0565	18.5418	71.2282	29.7498	99.6217	52.5533	2.5255	4.365	31.0794	20.0429	15.7746	44.3676	10.3042	27.8524	11.8162	58.312	63.625	31.0396	27.3235	57.377	18.8557	48.0471	52.9355	17.1096	4.2974	115.0385	22.8571	19.0683	14.5601	8.8384	103.3668	80.8679	2.4907	10.7858	12.5958	23.7762	11.855	16.4826	14.2469	11.8297	26.9576
978	4210.8926	138.537	1627.9689	385.0056	20.9347	792.9473	127.1096	341.0138	572.4873	613.6738	39.0313	16.5079	112.49	2057.2252	1370.0658	302.7754	1888.1532	1593.6073	3576.131	54.4707	1951.2323	3379.3034	14.8417	102.623	393.5849	258.761	51.2383	5.0204	48.7805	2060.7851	1547.619	156.4976	37.294	1625.9581	1466.1575	1629.8428	388.9393	65.6603	1447.318	565.9666	4251.9844	711.5924	1187.4747	28.3688	1338.2077	53.0786	22.0503	2383.8384	616.1206	261.7284	1058.8942	28.3126	812.4698	811.0422	936.3592	185.0384	98.7153	159.7195	893.9018	254.755	1160.0055	297.3541	1082.6772	1418.0282	591.9477	3466.1433	1682.8732	244.6389	4370.844	5.6267	18.3246	891.8934	1930.3279	42.2627	668.3199	2008.1809	219.1482	502.4941	116.894	2241.5238	890.1408	11.0456	945.2862	189.6043	821.1703	2506.8493	432.2034	2595.2903	323.0769	1033.0055	788.5281	418.9281	14.9842	297.1759
8556	35.7035	91.5407	63.929	271.1864	42.2367	50.1456	192.8229	302.8907	76.8874	112.4382	264.7033	118.7302	77.8777	50.6381	304.6875	58.1521	95.0937	21.0046	57.8683	264.6454	35.1337	60.2228	91.6887	154.5732	33.9623	101.1053	100.427	195.1679	497.6338	64.1621	101.8519	215.5309	137.9011	84.8237	32.8372	275.8195	67.9964	78.5578	95.7523	77.5444	95.1391	122.595	25.4545	112.6872	29.9716	228.7686	102.5145	100.551	65.3146	214.8148	111.1779	279.7282	111.6481	236.2644	50.9899	159.1021	103.2229	79.0476	107.0897	139.5312	44.1959	232.6753	104.1518	56.338	26.5447	59.8626	67.4322	115.9737	60.8696	263.1565	360.5086	79.6092	101.5483	112.1586	129.2622	65.9288	159.0826	128.0025	182.5772	52.8254	105.7421	466.424	262.2054	183.6976	106.5089	31.1333	47.7658	95.2903	99.3007	46.8813	52.7444	190.6377	93.0599	82.1566
991	2379.4251	1157.7442	2199.3341	2132.3766	2917.2711	3716.2731	2985.3968	6554.6711	1890.6901	1107.4959	1316.7746	1223.1746	2094.0453	2024.2898	2194.4901	3394.9297	1541.2844	1317.8082	561.7777	1618.705	2428.4216	4183.8804	1715.0396	1347.7247	1761.5094	1674.578	1880.7857	50.8315	539.8617	1222.0346	685.6261	376.3867	42.4978	531.9366	1658.0629	1056.0066	2373.0734	646.0501	775.0815	875.0673	405.5608	825.2925	2886.4646	15.7604	2111.6864	119.4268	1037.911	959.596	908.1643	404.321	844.9519	232.9181	229.0962	1041.3504	1275.9054	240.7822	1296.8222	736.8756	688.1507	987.7673	2134.7702	979.4204	1067.645	253.5211	6726.8158	1104.5142	973.3692	576.3676	1560.6138	108.2058	198.9529	1552.0429	1048.2696	540.3121	1043.7074	780.077	3176.9203	2056.3272	1290.6578	933.0794	267.8223	205.8491	2422.9798	422.3272	632.4786	424.6575	555.47	1364.7317	1455.0117	1867.1696	1813.0872	1794.7761	1802.0505	320.2824
998	11052.9501	5710.6661	7246.6149	7371.5205	4580.6629	7602.0705	7660.1521	7603.6866	6716.9986	5907.3311	6117.2714	4758.7302	5357.1673	6161.3833	5189.5559	7128.199	6042.9198	7246.5753	7583.9984	2821.6855	6565.2858	7524.2397	6092.6781	6567.869	5557.3585	6838.8313	6990.2647	3563.8532	5001.0921	5492.6129	5687.8307	5540.0158	3522.1162	6579.4584	6566.5773	5630.6649	6083.4089	6047.7796	4962.5709	5515.8858	6839.6449	6012.1822	6160.8081	3857.368	6439.1714	6303.6093	5816.6344	4895.3168	5866.6667	5990.1235	13521.6346	6178.5579	4590.6235	4721.318	5842.9744	3849.8053	4848.3209	5754.2349	5885.9693	7200.0631	7278.6796	5409.9118	5057.6235	5958.3099	5082.1797	6297.3503	6117.2734	5263.0197	6375.9591	4079.3581	5301.4211	5302.785	6060.5647	7184.6554	4734.3459	6827.719	4657.8085	4201.366	6296.688	7929.9048	4429.0358	5995.2303	5410.3535	3871.2345	5073.6358	4399.7509	5713.4052	6392.6616	7408.3916	6431.9008	7068.4028	4040.3664	2833.5962	3741.335
8476	414.826	731.508	257.4917	1424.2237	1196.9516	1236.493	687.3512	660.6619	1096.8041	714.168	1063.7807	895.873	47.8197	708.522	557.1546	711.282	910.0917	1226.9406	951.901	950.668	876.2454	552.8455	1675.4617	886.5601	815.4717	844.8291	134.5858	1366.8026	1443.0288	485.4369	568.7831	822.1078	1351.2576	354.1134	782.1212	852.5331	472.3481	379.3053	546.5369	511.0393	346.4038	515.5177	239.1919	1458.6288	222.947	838.6412	1510.6383	533.9761	632.3453	559.8765	160.4567	975.4624	831.8028	1354.0533	385.9005	1774.8977	1361.7309	610.7242	436.7873	905.0588	1764.8343	1410.3318	632.0687	727.3239	550.9929	350.3435	295.138	1288.4026	369.821	966.9269	1091.623	536.3504	441.2568	1511.7035	1185.3689	743.9846	585.3659	1107.2059	1200.4824	762.4127	662.1885	1632.735	786.6162	438.2753	405.6542	277.7086	366.718	617.1961	135.6643	1224.3028	675.787	765.2646	624.6057	870.3466
56882	5433.6914	5386.3711	3947.8446	6729.1748	3728.653	6025.516	6769.5407	4337.7922	2269.8147	3944.4728	5593.4498	4850.4603	3740.7264	3978.1433	5739.7533	4860.8579	2714.3869	4378.105	4636.3758	4974.3936	2662.9313	9487.3873	4429.535	4288.8091	3875.6302	5895.6182	4472.2664	2216.2347	3115.4277	4922.5707	4858.9947	3701.0856	1166.869	4532.4834	4796.4459	4204.3531	2968.9483	4071.2707	3573.2835	5024.0926	5261.5379	5445.6309	4841.3616	1465.4531	5022.3065	2487.431	5262.7582	3633.5629	6597.8991	3099.9136	5716.1899	3158.0861	2626.8391	5243.929	5432.3168	2427.0187	5959.9369	4531.5791	4864.4522	4268.9291	5194.6365	4282.8937	4895.8876	3108.4225	4621.1165	4667.9539	4548.6	4900.4201	4557.6317	2282.3414	2855.0337	4761.0137	4500.1002	4643.6216	4399.3087	4831.7806	5889.767	4322.0566	4014.1497	4969.9302	2289.0488	3518.8352	5208.2912	4887.5369	4267.9619	2088.9788	2806.6564	6051.9989	5262.2238	4234.5413	4193.7432	6012.9308	6564.0615	3054.8845
8317	174.8865	125.0511	251.2764	295.9297	665.5036	310.9026	306.0224	291.5794	84.7615	112.0264	371.5071	320.3175	742.3432	238.7814	670.2303	230.2055	217.3115	171.6895	78.0247	457.8623	170.4248	99.5684	399.7361	208.6525	74.717	517.5221	558.1554	11.9234	91.0084	119.4597	113.3157	180.6656	20.8153	130.8125	206.405	166.0672	216.6818	99.0767	187.5642	147.0113	139.6593	123.7552	212.9293	74.8621	173.5201	84.9257	122.2437	202.4793	212.1685	69.1358	170.6731	61.9102	56.0657	169.0912	272.3322	123.8751	167.6809	69.8435	233.5151	277.7997	265.1753	141.1172	145.3114	69.8592	181.6418	110.4024	186.6602	186.4333	124.2967	31.1633	59.8355	178.1088	193.5337	122.5618	160.8803	124.1578	251.5471	166.9864	423.0448	68.5714	58.0715	116.9826	387.6263	102.7761	236.6864	164.3836	54.6995	128.149	692.7739	111.5452	222.8449	344.9796	131.7035	88.5751
79577	687.4433	875.7662	689.4562	1859.2107	1223.7627	1384.0181	1154.5389	1147.8844	1260.7689	814.6623	903.7523	930.4762	898.0986	948.9502	788.6513	680.5238	953.4902	953.8813	1037.7282	924.9743	782.3807	682.9268	1197.8892	1382.642	943.0189	1488.4757	1115.6277	825.2275	762.2861	936.26	817.4603	875.9905	824.8049	1230.9658	878.074	926.5235	730.2811	476.0369	922.8475	1072.1594	1140.449	841.1486	947.8788	801.4184	1198.8658	821.6561	912.9594	1033.0579	1109.9324	531.4815	1587.1394	972.4424	852.1025	1149.8865	956.4462	827.2533	1561.8661	901.4679	1298.9588	1298.3979	1454.3718	1012.1798	1127.7738	778.0282	1012.1129	941.1187	809.6751	1045.0766	807.6726	639.2798	891.1743	811.6095	885.7013	1045.1886	1487.2908	998.0751	1553.6949	1037.2189	1125.1508	878.7302	672.5894	864.0643	1023.569	1230.3603	1065.0888	323.7858	354.3914	1153.3406	994.8718	652.0275	954.0135	1488.1275	1538.6435	747.7535
55143	678.0635	573.7638	842.1754	1041.6924	1234.4137	1282.4329	1014.4785	1347.2979	1044.9282	557.2488	1279.5174	765.7143	1047.4781	816.797	798.1086	805.4788	528.1213	577.1689	303.646	1033.9157	692.7111	1027.8029	1100.2639	755.4071	764.9057	947.9907	1073.9539	33.8877	135.0564	497.2562	212.963	205.626	30.3556	287.1742	552.6876	469.0165	1095.1949	300.1612	383.0093	472.8056	234.1885	382.4809	1214.5455	13.3964	812.3893	54.1401	408.8975	460.5142	474.675	180.2469	346.1538	126.8403	120.348	453.3365	478.9957	125.0364	549.9211	299.9479	285.5726	485.8338	939.2989	282.2344	470.2935	109.2958	1329.8914	355.2502	390.9113	266.5208	536.0614	55.4014	38.5191	674.9919	482.2404	207.7373	670.1798	356.1116	1749.1809	1227.8413	697.2818	392.6349	149.0791	117.9867	987.3737	284.7017	366.2064	114.5704	50.8475	415.6627	1241.0256	772.7334	654.6893	1184.1927	784.7003	199.6149
984	1086.3449	858.6882	847.0988	659.9431	855.051	767.5801	863.7793	677.7964	620.8569	957.7842	868.4325	933.9016	1344.8161	993.3594	1197.5617	876.9674	706.6677	1053.4201	987.0251	790.1542	654.3314	839.4259	1565.2803	732.7832	600.7849	876.0312	1023.4398	725.9868	745.5916	834.3478	738.2672	826.4976	954.8222	623.0557	747.284	680.3371	1306.0925	1218.9653	1061.7435	745.4658	764.1375	716.4768	865.9798	1228.9677	661.1535	694.5488	771.2805	776.1478	736.1539	756.9136	323.8882	719.8188	831.682	903.364	857.4872	833.8148	908.0775	724.1738	847.407	698.6094	878.2758	686.8039	708.9907	878.5521	665.0177	894.7743	887.3638	795.5492	742.4143	991.9527	633.8295	959.4904	786.571	644.3205	345.1922	1018.9557	1134.3648	682.339	920.7088	814.5422	1236.8191	712.3133	793.569	1009.7755	900.6772	969.589	976.9877	721.4458	958.62	1267.3151	1040.5934	1252.0862	486.5615	820.5584
5129	688.6536	637.5153	271.2542	802.1774	236.5256	934.649	265.2514	211.9816	1088.9301	744.6458	234.5427	224.127	820.2209	1320.7081	310.8553	521.9272	722.138	1136.9863	1180.1232	549.332	657.5773	684.9343	570.2507	272.9515	1031.6981	354.3827	243.8941	2344.5246	692.7557	172.6467	357.5838	223.4548	270.5984	195.1967	1345.0438	417.2233	1313.2366	233.9147	234.8493	206.2466	204.305	280.3829	774.5455	201.7336	858.1355	388.0042	277.3694	344.8118	385.6474	506.1728	85.3365	978.4824	454.3258	342.4842	213.2303	263.6217	268.1992	170.548	205.7511	1168.0215	2184.1495	740.4452	209.3772	529.5775	1054.5845	318.4495	537.5031	352.2976	255.7545	1575.4762	742.7076	218.2508	353.8251	341.6775	500.31	662.1752	253.7313	681.145	357.3615	776.6349	216.6847	766.1604	417.5084	444.7726	209.073	297.6339	159.4761	267.7985	225.1748	839.0139	330.3115	417.232	117.5079	263.7997
1031	167.3222	331.8349	630.4107	669.5534	881.0945	154.966	334.8019	71.638	310.792	275.5354	679.4997	527.9365	3448.48	254.4257	207.648	135.5281	106.9007	234.2466	94.2798	413.1552	339.2764	586.1688	3024.4063	240.1633	103.3962	862.651	2330.9991	203.326	175.4641	241.8742	231.4815	280.1109	159.5837	370.465	89.1294	365.019	193.563	153.5981	332.1778	182.014	111.6054	286.5706	198.3838	207.2498	918.0788	339.7028	361.7021	431.1295	228.8092	257.4074	565.5048	214.043	173.5138	158.8332	346.113	332.9143	67.1625	240.3914	198.3143	512.351	195.0621	163.7967	311.3815	90.1408	789.5163	84.3965	485.7073	444.2013	295.6522	170.9651	331.3388	345.4231	311.02	217.4902	289.8326	202.1174	990.1711	242.1917	517.3022	71.1111	203.6836	367.0139	505.8923	330.1831	240.6312	358.655	182.5886	158.2694	624.7086	226.3236	480.6329	224.559	282.3344	365.8537
1952	757.6399	3575.3984	2181.1321	3302.2393	4692.682	5637.6577	6554.0588	2815.6682	906.9013	7839.374	5242.6151	5888.254	5015.1429	3339.6459	2087.5822	3926.4688	3747.9059	6965.7534	9241.3726	5636.6906	2558.4688	9835.9932	7208.7731	4523.9264	6124.9057	6433.3819	5782.4082	1226.8591	4667.2734	4773.7442	3243.3862	5895.4041	755.4206	4538.5795	9129.1545	3960.1274	5888.0326	5296.204	5042.5615	5750.1346	4806.9622	4514.7443	3654.5455	787.234	6605.33	1148.0892	5426.6925	5694.2149	3742.4857	2558.0247	1133.4135	949.0374	3415.1764	2768.0001	2840.367	1544.1803	5053.4145	3081.2336	6835.3991	5291.4529	8386.3047	4615.7077	5569.7924	2581.4085	4972.2086	6334.6418	2699.2426	5814.442	3741.1765	1047.8648	2074.7943	4196.3515	3936.2477	3907.6723	4674.2095	7421.078	4614.4885	1218.0186	5769.3664	5764.5714	2307.2589	1978.662	2062.2896	8108.6828	7635.7659	1347.4471	1085.5162	3762.322	1479.2541	1694.7326	2776.9903	2052.578	2635.6467	2870.9884
1063	674.4327	859.4197	923.4184	2975.6279	4798.0902	2272.7273	1742.121	1707.5827	1714.6827	696.0461	3319.7907	2093.9683	2330.8664	1427.748	1375	2179.5026	1108.576	2030.137	619.646	2474.8201	1262.1919	1638.4623	3876.9789	2759.3226	1816.6038	2771.6562	4784.9701	42.0458	521.66	1131.279	833.3333	1045.9588	87.5976	952.4783	1261.4584	1475.6962	5679.9637	682.984	1429.192	1231.0178	354.332	1292.0816	2027.8788	53.5855	2117.4704	119.4268	1956.6731	1424.2424	1582.1113	329.6296	425.4808	337.8633	253.7458	1429.4991	1397.972	565.1801	2111.3365	738.4999	1406.0486	1874.8323	2875.1876	1209.1558	1555.8339	112.6761	4035.9378	1023.0618	1102.3699	1291.0284	753.9642	104.7432	111.8175	1690.347	1265.9381	878.0884	3484.8109	885.948	3755.3695	2102.6782	3525.3734	846.2222	318.0932	358.4787	2377.9461	1346.7218	1279.4214	188.0448	168.7211	1319.8248	1906.7599	1977.0982	1935.7178	3021.3704	3091.4826	989.0886
91687	172.1634	127.5031	148.7236	505.2579	315.8571	296.6677	344.3951	377.0423	228.8096	158.9786	341.3466	157.1429	301.4915	181.5562	233.5526	228.2831	127.0044	156.621	108.5843	280.0617	167.2784	161.7987	349.2744	191.6196	163.0189	318.7388	373.0145	42.6734	52.4208	104.6855	65.6966	110.935	75.4553	127.7466	152.6714	160.7235	185.4034	87.9379	119.0008	129.2407	125.6324	98.6174	258.9899	86.6824	234.515	99.7877	93.2302	149.6786	131.0452	91.358	177.8846	79.6527	77.332	131.3683	120.9734	85.1641	186.6126	102.3288	110.0645	175.8346	252.8986	76.4385	126.7001	89.0141	277.9613	104.0236	127.0462	114.6608	157.0332	69.2517	78.534	139.6535	123.8616	90.7022	254.8047	113.5707	453.2217	170.363	209.6669	130.0317	75.4063	74.3065	253.367	422.9179	124.9178	59.7758	22.3421	176.8894	263.8695	176.2091	182.6273	373.8128	279.1798	91.7843
9859	237.8215	425.8275	323.6404	722.0092	676.1546	885.1504	717.5697	400.0838	649.3747	596.3756	409.8288	410.4762	351.5883	413.7505	304.2763	602.1867	944.8744	463.4703	1210.0327	202.4666	566.8589	761.2165	585.4222	717.509	746.0377	811.927	431.0845	256.6677	630.142	309.8354	469.1358	694.9287	639.2021	387.8385	566.3342	583.2905	454.2158	266.1586	444.874	341.9494	295.175	302.8135	687.2727	888.1009	465.3492	786.6242	347.3888	510.5601	466.7707	248.7654	170.0721	630.0491	539.391	711.1096	249.9276	1281.3329	855.9838	478.0758	346.5543	357.6671	774.792	492.6501	454.1875	703.0986	648.8292	288.0275	301.4903	396.9365	246.0358	338.4677	534.4054	256.7061	336.5209	258.1274	1277.7433	540.4235	551.8748	601.9492	865.7575	538.4127	388.299	462.4074	530.7239	685.1742	429.3228	87.1731	399.0755	338.4447	216.7832	869.7292	284.1602	214.7218	361.9874	639.923
9857	487.1407	749.0805	903.4406	2087.3438	1461.7574	1567.4539	1069.1596	713.0289	1069.0134	922.57	1802.537	1685.7143	793.3508	1050.6381	1068.2566	866.5145	932.4292	1168.4932	909.6377	1146.9681	725.7472	1038.643	1525.066	1946.8554	1196.6038	1699.94	1326.7293	1110.7625	1110.6662	1438.5817	1506.1728	1573.6926	1506.5048	1929.9949	1100.6842	1721.5086	540.3445	1206.5074	1747.9724	1592.3533	1187.4087	1589.8675	1072.3232	1967.6911	1404.4608	951.6985	1583.3656	1685.4913	1776.8071	577.7778	1216.3462	1135.9003	1397.2934	1329.8975	1129.8889	1846.513	1359.0264	1610.1896	2263.2623	1375.4242	1419.4516	1407.8118	2043.3071	1374.6479	1212.7153	1163.3955	1094.063	2372.4289	918.6701	923.6446	1073.2984	1392.1497	1330.1457	1636.541	2228.7663	1236.7661	2045.5042	1070.9846	2178.3097	928.5079	1212.5677	1191.9167	1065.2357	3075.6054	2043.3925	525.5293	510.7858	1146.7689	818.648	1103.5969	1180.8142	1525.1018	1844.6372	1996.7908
10390	652.0424	821.8226	563.374	937.2857	629.1433	693.6267	677.2783	708.4206	404.817	593.0807	617.4044	655.873	598.4288	630.7122	925.1645	660.3388	758.197	795.4338	366.0658	739.4656	522.2863	403.0914	463.0607	362.374	296.9811	536.3722	622.374	507.6875	597.379	629.3795	408.2892	648.9699	300.954	773.1221	589.7894	591.9227	944.243	964.3852	588.3054	824.448	578.7626	518.6116	562.4242	318.3609	538.9638	595.5414	593.4236	623.5078	695.9958	493.2099	1000.601	566.2514	501.2083	317.9974	647.4167	389.8194	466.5314	488.3628	554.2885	660.4057	894.2845	599.748	670.3651	336.338	461.12	579.4897	688.4925	724.2888	660.3581	648.3691	526.552	634.5126	687.6138	617.6853	434.9039	644.3696	709.1372	236.6664	729.1957	584.127	416.0347	792.7702	625	594.8021	727.8107	464.5081	473.0354	386.6375	813.0536	366.4287	512.2795	556.6486	427.4448	453.1451
3075	3932.829	441.3568	793.7847	3355.1899	251.5839	667.4215	876.3367	293.6741	1699.3979	2746.7051	865.4307	147.9365	2816.8052	601.4821	327.3026	1009.2515	2559.8724	125.1142	747.7365	1168.5509	1113.7913	1049.8846	2945.5805	1348.1505	1233.9623	2024.5052	3187.0196	1341.0731	3377.1387	3408.1891	4589.9471	2868.0666	8627.9271	640.2657	3034.6645	3524.8176	345.4216	1486.1498	1931.9902	3820.14	738.5475	4150.8266	1469.0909	5782.5059	1954.4668	7113.0573	1875.4352	1312.213	1953.1981	3393.2099	1051.6827	3047.9426	3397.2934	1174.0423	2740.705	12562.869	1506.4233	2090.431	1555.2801	90.6006	1733.7335	4489.7102	1213.3142	2468.7324	476.6676	188.42	757.8793	2849.0153	1279.7954	960.8674	3451.0097	1559.1267	1948.0874	3669.3758	2176.6894	5996.1501	711.3214	509.2472	1265.0524	2165.3333	3063.0553	5828.0407	1251.6835	1578.8541	1328.7311	5630.137	2604.7766	3818.7295	1974.359	2897.4808	1737.9265	127.5441	337.5394	3174.5828
10877	0.3026	0	0.444	0.4949	0	0	0.9593	1.6757	0	0.4119	1.0645	0	0.4554	1.6468	0.4112	0	0	0	0	2.0555	0	0	0	0.8516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6099	0.3867	0	0	0	0	0	0	0.832	0	0	0	0	0	0	0.3871	1.803	0	0	0.947	0.8184	0	0	0.5634	0.7584	0	0	0	0.5115	0	0	0	0	0	0	1.4437	0.364	0	0	0	0	0	0	0	0	0	0.7704	0	0	0.5389	0	2.3745	0	0
57530	68.9864	565.5905	1540.0666	1473.7103	478.5603	61.7923	695.985	210.7248	291.8018	116.9687	1376.7409	2967.9365	314.6989	536.0231	1362.2533	322.9605	165.6163	65.7534	66.321	1243.0627	233.3508	46.5723	1233.5092	2095.467	265.283	470.5681	683.1768	1937.8726	3647.2515	1692.6973	867.284	374.4057	647.8751	1077.6699	353.5324	964.7518	140.5258	463.7256	580.0305	920.3016	425.0765	2301.4599	608.4848	51.2214	389.1056	543.5244	3245.648	622.5895	1945.2938	829.6296	845.5529	1915.0623	958.9174	954.6539	1188.9908	268.6541	2318.6838	852.7399	897.3723	723.5419	1130.2687	1359.0928	1884.753	576.338	679.5453	726.2022	366.968	2228.4464	677.7494	2273.62	1642.8571	1865.4199	677.1403	2662.5488	56.1066	264.1963	879.1409	807.3057	1149.2717	335.2381	378.7649	2033.8898	284.9327	676.3142	593.6884	226.6501	87.057	322.563	814.4522	136.8719	640.8439	1467.4355	1384.858	724.0051
1116	808.472	426.2362	64.8169	31.6714	155.7249	342.2841	698.3833	450.775	99.12	9966.6392	1021.2011	119.6825	286.9179	289.4195	427.6316	651.6881	5450.9773	1052.5114	158.6502	349.9486	449.9213	3336.746	168.8654	91.1258	1711.6981	549.3959	1584.9701	257.9228	173.2799	635.7113	2924.6032	9042.393	467.4761	451.7118	329.2244	559.0381	671.3509	769.1631	565.4509	465.8051	753.7941	199.1685	569.2929	62.2537	223.4728	5739.9151	290.9091	276.8595	176.8071	38870.3704	252.4038	6200.0755	540.841	388.8105	281.2168	110.7134	519.2698	255.5513	742.1914	175.5189	936.2979	132.2974	127.7738	534.6479	789.5163	310.5986	808.2091	145.733	607.1611	6011.0478	2738.9678	291.4508	1111.5665	203.186	629.5722	3169.8749	144.8853	429.7445	1294.3687	1842.7937	500.1083	985.0634	291.2458	676.9049	986.1933	536.7372	15814.3297	541.0734	178.5548	536.7102	377.1221	230.3256	82.8076	114.8909
